State,Year,Quarter,HPI
NJ,1980,4,103.82
NJ,1981,1,103.92
NJ,1981,2,105.72
NJ,1981,3,107.56
NJ,1981,4,105.71
NJ,1982,1,105.19
NJ,1982,2,108.97
NJ,1982,3,109.09
NJ,1982,4,109.58
NJ,1983,1,110.09
NJ,1983,2,113.73
NJ,1983,3,117.61
NJ,1983,4,120.89
NJ,1984,1,123.81
NJ,1984,2,130.14
NJ,1984,3,134.86
NJ,1984,4,138.17
NJ,1985,1,142.10
NJ,1985,2,148.43
NJ,1985,3,154.94
NJ,1985,4,161.84
NJ,1986,1,167.76
NJ,1986,2,177.94
NJ,1986,3,189.13
NJ,1986,4,199.01
NJ,1987,1,210.01
NJ,1987,2,221.10
NJ,1987,3,229.79
NJ,1987,4,235.22
NJ,1988,1,240.11
NJ,1988,2,246.35
NJ,1988,3,246.98
NJ,1988,4,246.08
NJ,1989,1,245.81
NJ,1989,2,245.14
NJ,1989,3,246.43
NJ,1989,4,247.15
NJ,1990,1,244.11
NJ,1990,2,238.88
NJ,1990,3,235.66
NJ,1990,4,231.62
NJ,1991,1,230.60
NJ,1991,2,228.94
NJ,1991,3,227.59
NJ,1991,4,230.26
NJ,1992,1,232.19
NJ,1992,2,230.18
NJ,1992,3,232.01
NJ,1992,4,233.40
NJ,1993,1,233.28
NJ,1993,2,234.90
NJ,1993,3,235.48
NJ,1993,4,236.94
NJ,1994,1,237.51
NJ,1994,2,235.37
NJ,1994,3,233.26
NJ,1994,4,230.48
NJ,1995,1,230.39
NJ,1995,2,232.83
NJ,1995,3,236.82
NJ,1995,4,237.35
NJ,1996,1,240.50
NJ,1996,2,238.68
NJ,1996,3,238.11
NJ,1996,4,238.00
NJ,1997,1,239.80
NJ,1997,2,240.70
NJ,1997,3,243.42
NJ,1997,4,245.81
NJ,1998,1,250.32
NJ,1998,2,251.16
NJ,1998,3,253.79
NJ,1998,4,255.74
NJ,1999,1,258.86
NJ,1999,2,262.41
NJ,1999,3,268.87
NJ,1999,4,271.76
NJ,2000,1,278.93
NJ,2000,2,285.63
NJ,2000,3,293.97
NJ,2000,4,298.42
NJ,2001,1,305.23
NJ,2001,2,313.90
NJ,2001,3,322.94
NJ,2001,4,329.36
NJ,2002,1,338.88
NJ,2002,2,351.52
NJ,2002,3,363.23
NJ,2002,4,371.65
NJ,2003,1,378.47
NJ,2003,2,385.19
NJ,2003,3,396.91
NJ,2003,4,417.00
NJ,2004,1,425.69
NJ,2004,2,439.04
NJ,2004,3,468.47
NJ,2004,4,480.46
NJ,2005,1,494.84
NJ,2005,2,516.23
NJ,2005,3,536.15
NJ,2005,4,552.47
NJ,2006,1,563.05
NJ,2006,2,569.75
NJ,2006,3,573.13
NJ,2006,4,576.03
NJ,2007,1,576.86
NJ,2007,2,573.28
NJ,2007,3,566.07
NJ,2007,4,563.69
NJ,2008,1,560.00
NJ,2008,2,543.95
NJ,2008,3,528.36
NJ,2008,4,522.79
NJ,2009,1,521.41
NJ,2009,2,504.51
NJ,2009,3,491.85
NJ,2009,4,488.05
NJ,2010,1,485.42
NJ,2010,2,481.68
NJ,2010,3,484.95
NJ,2010,4,483.90
NJ,2011,1,472.46
NJ,2011,2,463.01
NJ,2011,3,461.48
NJ,2011,4,461.64
NJ,2012,1,455.23
NJ,2012,2,449.19
NJ,2012,3,451.73
NJ,2012,4,452.67
NJ,2013,1,452.59
NJ,2013,2,453.32
NJ,2013,3,453.74
NJ,2013,4,454.79
NJ,2014,1,457.01
NJ,2014,2,462.10
NJ,2014,3,466.42
NJ,2014,4,468.40
NJ,2015,1,472.40
NJ,2015,2,475.97
NJ,2015,3,476.98
NJ,2015,4,477.57
NJ,2016,1,480.39
NJ,2016,2,486.20
NJ,2016,3,491.00
NJ,2016,4,492.68
NJ,2017,1,487.54
NJ,2017,2,495.56
NJ,2017,3,502.09
NJ,2017,4,503.29
NJ,2018,1,506.29
NJ,2018,2,510.86
NJ,2018,3,514.52
NJ,2018,4,515.01
NJ,2019,1,519.10
NJ,2019,2,527.05
NJ,2019,3,534.94
NJ,2019,4,538.61
NJ,2020,1,543.43
NJ,2020,2,548.66
NJ,2020,3,558.32
NJ,2020,4,570.10
NJ,2021,1,584.17
NJ,2021,2,611.97
NJ,2021,3,641.82
NJ,2021,4,662.44
NJ,2022,1,682.87
NJ,2022,2,728.06
NJ,2022,3,741.78
NJ,2022,4,741.49
NJ,2023,1,748.60
NJ,2023,2,780.94
NJ,2023,3,804.72
NJ,2023,4,819.10
NJ,2024,1,833.49
NJ,2024,2,863.21
NJ,2024,3,876.02
NJ,2024,4,888.29
NJ,2025,1,902.51
NJ,2025,2,921.48
NM,1975,1,58.10
NM,1975,2,58.15
NM,1975,3,59.51
NM,1975,4,55.60
NM,1976,1,59.59
NM,1976,2,61.38
NM,1976,3,63.96
NM,1976,4,65.47
NM,1977,1,69.80
NM,1977,2,69.88
NM,1977,3,73.03
NM,1977,4,76.35
NM,1978,1,76.77
NM,1978,2,78.38
NM,1978,3,81.60
NM,1978,4,83.82
NM,1979,1,89.55
NM,1979,2,92.07
NM,1979,3,94.03
NM,1979,4,95.80
NM,1980,1,100.00
NM,1980,2,98.19
NM,1980,3,99.72
NM,1980,4,105.01
NM,1981,1,100.90
NM,1981,2,112.02
NM,1981,3,114.29
NM,1981,4,117.80
NM,1982,1,107.08
NM,1982,2,116.65
NM,1982,3,130.08
NM,1982,4,122.90
NM,1983,1,129.07
NM,1983,2,121.34
NM,1983,3,123.30
NM,1983,4,125.18
NM,1984,1,124.33
NM,1984,2,120.43
NM,1984,3,126.59
NM,1984,4,126.72
NM,1985,1,126.55
NM,1985,2,126.51
NM,1985,3,128.24
NM,1985,4,127.79
NM,1986,1,130.10
NM,1986,2,132.69
NM,1986,3,132.32
NM,1986,4,133.20
NM,1987,1,134.89
NM,1987,2,133.57
NM,1987,3,132.08
NM,1987,4,130.63
NM,1988,1,130.56
NM,1988,2,130.19
NM,1988,3,130.89
NM,1988,4,130.01
NM,1989,1,130.62
NM,1989,2,130.98
NM,1989,3,133.21
NM,1989,4,135.02
NM,1990,1,132.16
NM,1990,2,133.47
NM,1990,3,134.69
NM,1990,4,135.26
NM,1991,1,136.08
NM,1991,2,137.53
NM,1991,3,138.29
NM,1991,4,140.45
NM,1992,1,143.97
NM,1992,2,144.83
NM,1992,3,145.70
NM,1992,4,148.06
NM,1993,1,149.89
NM,1993,2,153.51
NM,1993,3,156.51
NM,1993,4,159.36
NM,1994,1,164.00
NM,1994,2,169.24
NM,1994,3,173.01
NM,1994,4,175.47
NM,1995,1,176.61
NM,1995,2,181.13
NM,1995,3,184.70
NM,1995,4,186.06
NM,1996,1,187.24
NM,1996,2,187.02
NM,1996,3,186.53
NM,1996,4,187.71
NM,1997,1,189.03
NM,1997,2,189.92
NM,1997,3,190.96
NM,1997,4,193.04
NM,1998,1,194.23
NM,1998,2,194.07
NM,1998,3,195.66
NM,1998,4,197.73
NM,1999,1,197.76
NM,1999,2,197.64
NM,1999,3,197.26
NM,1999,4,198.02
NM,2000,1,198.70
NM,2000,2,199.31
NM,2000,3,200.61
NM,2000,4,201.67
NM,2001,1,206.54
NM,2001,2,208.10
NM,2001,3,209.37
NM,2001,4,210.86
NM,2002,1,212.01
NM,2002,2,214.99
NM,2002,3,218.11
NM,2002,4,220.13
NM,2003,1,222.88
NM,2003,2,225.42
NM,2003,3,228.19
NM,2003,4,233.13
NM,2004,1,235.76
NM,2004,2,240.79
NM,2004,3,246.91
NM,2004,4,252.06
NM,2005,1,257.09
NM,2005,2,268.50
NM,2005,3,278.74
NM,2005,4,287.07
NM,2006,1,295.48
NM,2006,2,306.32
NM,2006,3,313.64
NM,2006,4,321.20
NM,2007,1,325.80
NM,2007,2,328.51
NM,2007,3,329.24
NM,2007,4,330.45
NM,2008,1,331.70
NM,2008,2,327.89
NM,2008,3,319.93
NM,2008,4,319.01
NM,2009,1,321.97
NM,2009,2,313.29
NM,2009,3,307.00
NM,2009,4,304.55
NM,2010,1,303.92
NM,2010,2,298.47
NM,2010,3,300.35
NM,2010,4,297.37
NM,2011,1,289.78
NM,2011,2,284.32
NM,2011,3,285.55
NM,2011,4,286.59
NM,2012,1,281.88
NM,2012,2,279.67
NM,2012,3,282.02
NM,2012,4,282.12
NM,2013,1,283.41
NM,2013,2,283.27
NM,2013,3,282.89
NM,2013,4,284.15
NM,2014,1,283.09
NM,2014,2,285.28
NM,2014,3,287.93
NM,2014,4,288.37
NM,2015,1,289.61
NM,2015,2,290.57
NM,2015,3,293.79
NM,2015,4,292.92
NM,2016,1,294.66
NM,2016,2,299.50
NM,2016,3,301.09
NM,2016,4,305.54
NM,2017,1,304.32
NM,2017,2,307.18
NM,2017,3,312.69
NM,2017,4,313.65
NM,2018,1,315.15
NM,2018,2,320.00
NM,2018,3,323.13
NM,2018,4,325.47
NM,2019,1,327.65
NM,2019,2,335.35
NM,2019,3,340.88
NM,2019,4,343.62
NM,2020,1,348.92
NM,2020,2,352.91
NM,2020,3,359.99
NM,2020,4,367.68
NM,2021,1,378.15
NM,2021,2,393.70
NM,2021,3,415.93
NM,2021,4,430.52
NM,2022,1,444.33
NM,2022,2,467.42
NM,2022,3,478.13
NM,2022,4,482.97
NM,2023,1,484.74
NM,2023,2,496.32
NM,2023,3,511.63
NM,2023,4,509.82
NM,2024,1,516.68
NM,2024,2,527.33
NM,2024,3,532.51
NM,2024,4,539.65
NM,2025,1,543.42
NM,2025,2,553.81
NV,1975,1,53.42
NV,1975,2,44.86
NV,1975,3,54.38
NV,1975,4,53.03
NV,1976,1,43.86
NV,1976,2,56.77
NV,1976,3,61.28
NV,1976,4,62.37
NV,1977,1,61.39
NV,1977,2,63.23
NV,1977,3,71.90
NV,1977,4,68.92
NV,1978,1,76.98
NV,1978,2,81.10
NV,1978,3,87.29
NV,1978,4,90.60
NV,1979,1,92.75
NV,1979,2,99.53
NV,1979,3,101.31
NV,1979,4,96.82
NV,1980,1,100.00
NV,1980,2,103.26
NV,1980,3,107.05
NV,1980,4,103.18
NV,1981,1,108.92
NV,1981,2,118.07
NV,1981,3,117.35
NV,1981,4,116.76
NV,1982,1,121.25
NV,1982,2,121.75
NV,1982,3,121.58
NV,1982,4,124.08
NV,1983,1,120.37
NV,1983,2,120.37
NV,1983,3,121.56
NV,1983,4,115.72
NV,1984,1,121.93
NV,1984,2,119.67
NV,1984,3,114.85
NV,1984,4,118.17
NV,1985,1,119.59
NV,1985,2,117.82
NV,1985,3,119.63
NV,1985,4,120.87
NV,1986,1,123.40
NV,1986,2,125.26
NV,1986,3,125.85
NV,1986,4,125.31
NV,1987,1,128.23
NV,1987,2,127.85
NV,1987,3,127.56
NV,1987,4,126.57
NV,1988,1,127.86
NV,1988,2,128.76
NV,1988,3,130.43
NV,1988,4,132.13
NV,1989,1,132.30
NV,1989,2,134.49
NV,1989,3,138.11
NV,1989,4,140.10
NV,1990,1,142.73
NV,1990,2,145.14
NV,1990,3,148.84
NV,1990,4,150.36
NV,1991,1,153.74
NV,1991,2,154.67
NV,1991,3,155.46
NV,1991,4,159.08
NV,1992,1,160.34
NV,1992,2,159.81
NV,1992,3,162.70
NV,1992,4,163.65
NV,1993,1,163.65
NV,1993,2,164.98
NV,1993,3,166.21
NV,1993,4,167.09
NV,1994,1,167.45
NV,1994,2,168.13
NV,1994,3,168.73
NV,1994,4,168.44
NV,1995,1,169.73
NV,1995,2,173.49
NV,1995,3,176.05
NV,1995,4,177.28
NV,1996,1,179.24
NV,1996,2,178.58
NV,1996,3,178.41
NV,1996,4,180.48
NV,1997,1,181.45
NV,1997,2,181.79
NV,1997,3,184.39
NV,1997,4,185.57
NV,1998,1,188.01
NV,1998,2,188.16
NV,1998,3,188.99
NV,1998,4,190.31
NV,1999,1,190.80
NV,1999,2,190.51
NV,1999,3,191.79
NV,1999,4,192.02
NV,2000,1,193.72
NV,2000,2,196.16
NV,2000,3,198.05
NV,2000,4,200.88
NV,2001,1,205.40
NV,2001,2,208.02
NV,2001,3,211.87
NV,2001,4,214.55
NV,2002,1,217.68
NV,2002,2,221.20
NV,2002,3,226.03
NV,2002,4,228.61
NV,2003,1,232.69
NV,2003,2,237.31
NV,2003,3,244.11
NV,2003,4,258.67
NV,2004,1,272.36
NV,2004,2,297.19
NV,2004,3,334.94
NV,2004,4,347.83
NV,2005,1,361.84
NV,2005,2,380.86
NV,2005,3,394.47
NV,2005,4,409.06
NV,2006,1,418.25
NV,2006,2,419.18
NV,2006,3,420.58
NV,2006,4,419.28
NV,2007,1,416.56
NV,2007,2,407.99
NV,2007,3,394.25
NV,2007,4,384.20
NV,2008,1,362.96
NV,2008,2,333.66
NV,2008,3,300.22
NV,2008,4,284.18
NV,2009,1,282.66
NV,2009,2,262.20
NV,2009,3,244.05
NV,2009,4,236.87
NV,2010,1,227.54
NV,2010,2,219.83
NV,2010,3,221.29
NV,2010,4,215.30
NV,2011,1,203.52
NV,2011,2,189.91
NV,2011,3,188.60
NV,2011,4,188.89
NV,2012,1,187.25
NV,2012,2,186.34
NV,2012,3,191.11
NV,2012,4,196.27
NV,2013,1,202.52
NV,2013,2,215.20
NV,2013,3,228.69
NV,2013,4,238.75
NV,2014,1,244.51
NV,2014,2,252.32
NV,2014,3,261.76
NV,2014,4,265.84
NV,2015,1,271.07
NV,2015,2,279.83
NV,2015,3,287.94
NV,2015,4,295.21
NV,2016,1,298.18
NV,2016,2,305.97
NV,2016,3,314.98
NV,2016,4,319.19
NV,2017,1,323.29
NV,2017,2,334.02
NV,2017,3,345.10
NV,2017,4,353.53
NV,2018,1,364.75
NV,2018,2,379.97
NV,2018,3,391.67
NV,2018,4,397.44
NV,2019,1,400.05
NV,2019,2,406.14
NV,2019,3,409.81
NV,2019,4,412.46
NV,2020,1,416.89
NV,2020,2,422.19
NV,2020,3,428.30
NV,2020,4,438.02
NV,2021,1,453.69
NV,2021,2,483.16
NV,2021,3,520.44
NV,2021,4,543.13
NV,2022,1,565.20
NV,2022,2,604.84
NV,2022,3,604.33
NV,2022,4,586.67
NV,2023,1,576.71
NV,2023,2,583.88
NV,2023,3,599.13
NV,2023,4,595.05
NV,2024,1,612.48
NV,2024,2,624.90
NV,2024,3,627.58
NV,2024,4,633.24
NV,2025,1,640.04
NV,2025,2,642.72
NY,1975,1,78.12
NY,1975,2,75.66
NY,1975,3,77.58
NY,1975,4,79.17
NY,1976,1,72.55
NY,1976,2,74.49
NY,1976,3,75.37
NY,1976,4,73.69
NY,1977,1,77.83
NY,1977,2,82.64
NY,1977,3,82.13
NY,1977,4,84.61
NY,1978,1,83.21
NY,1978,2,87.26
NY,1978,3,83.64
NY,1978,4,83.62
NY,1979,1,96.69
NY,1979,2,95.66
NY,1979,3,94.66
NY,1979,4,98.11
NY,1980,1,100.00
NY,1980,2,107.08
NY,1980,3,114.75
NY,1980,4,111.04
NY,1981,1,111.98
NY,1981,2,107.84
NY,1981,3,115.24
NY,1981,4,113.87
NY,1982,1,123.17
NY,1982,2,124.83
NY,1982,3,121.86
NY,1982,4,125.89
NY,1983,1,128.37
NY,1983,2,132.31
NY,1983,3,137.63
NY,1983,4,146.91
NY,1984,1,150.14
NY,1984,2,156.16
NY,1984,3,161.82
NY,1984,4,168.50
NY,1985,1,175.37
NY,1985,2,183.79
NY,1985,3,190.13
NY,1985,4,197.73
NY,1986,1,205.58
NY,1986,2,216.43
NY,1986,3,226.21
NY,1986,4,236.35
NY,1987,1,245.80
NY,1987,2,254.43
NY,1987,3,266.13
NY,1987,4,269.96
NY,1988,1,276.39
NY,1988,2,279.76
NY,1988,3,281.89
NY,1988,4,282.80
NY,1989,1,282.62
NY,1989,2,282.06
NY,1989,3,285.01
NY,1989,4,285.63
NY,1990,1,285.64
NY,1990,2,282.46
NY,1990,3,280.88
NY,1990,4,277.83
NY,1991,1,277.37
NY,1991,2,279.29
NY,1991,3,278.35
NY,1991,4,280.65
NY,1992,1,285.91
NY,1992,2,281.90
NY,1992,3,285.06
NY,1992,4,287.12
NY,1993,1,281.83
NY,1993,2,288.43
NY,1993,3,287.54
NY,1993,4,288.65
NY,1994,1,285.27
NY,1994,2,281.43
NY,1994,3,279.92
NY,1994,4,274.73
NY,1995,1,273.36
NY,1995,2,278.19
NY,1995,3,282.67
NY,1995,4,281.94
NY,1996,1,286.65
NY,1996,2,284.90
NY,1996,3,282.88
NY,1996,4,282.60
NY,1997,1,282.68
NY,1997,2,286.11
NY,1997,3,288.57
NY,1997,4,291.41
NY,1998,1,298.02
NY,1998,2,300.13
NY,1998,3,302.52
NY,1998,4,306.65
NY,1999,1,308.97
NY,1999,2,314.56
NY,1999,3,323.53
NY,1999,4,329.54
NY,2000,1,334.33
NY,2000,2,344.36
NY,2000,3,354.37
NY,2000,4,359.77
NY,2001,1,367.90
NY,2001,2,376.11
NY,2001,3,386.39
NY,2001,4,393.21
NY,2002,1,402.80
NY,2002,2,415.53
NY,2002,3,428.12
NY,2002,4,437.41
NY,2003,1,447.17
NY,2003,2,458.07
NY,2003,3,465.10
NY,2003,4,486.86
NY,2004,1,497.19
NY,2004,2,511.87
NY,2004,3,536.52
NY,2004,4,550.02
NY,2005,1,564.77
NY,2005,2,583.69
NY,2005,3,602.53
NY,2005,4,616.39
NY,2006,1,627.38
NY,2006,2,629.21
NY,2006,3,628.51
NY,2006,4,636.81
NY,2007,1,640.00
NY,2007,2,637.79
NY,2007,3,628.52
NY,2007,4,630.48
NY,2008,1,633.83
NY,2008,2,621.97
NY,2008,3,605.54
NY,2008,4,599.86
NY,2009,1,606.98
NY,2009,2,593.86
NY,2009,3,579.97
NY,2009,4,574.70
NY,2010,1,571.12
NY,2010,2,567.37
NY,2010,3,575.43
NY,2010,4,575.20
NY,2011,1,566.58
NY,2011,2,558.51
NY,2011,3,555.85
NY,2011,4,560.20
NY,2012,1,556.02
NY,2012,2,550.30
NY,2012,3,552.08
NY,2012,4,553.87
NY,2013,1,554.51
NY,2013,2,556.01
NY,2013,3,558.61
NY,2013,4,557.61
NY,2014,1,558.02
NY,2014,2,563.57
NY,2014,3,571.57
NY,2014,4,574.77
NY,2015,1,580.21
NY,2015,2,585.01
NY,2015,3,589.79
NY,2015,4,590.80
NY,2016,1,593.77
NY,2016,2,603.24
NY,2016,3,611.45
NY,2016,4,616.80
NY,2017,1,618.23
NY,2017,2,627.95
NY,2017,3,640.60
NY,2017,4,646.22
NY,2018,1,653.51
NY,2018,2,661.05
NY,2018,3,671.76
NY,2018,4,672.14
NY,2019,1,677.57
NY,2019,2,688.76
NY,2019,3,698.84
NY,2019,4,706.24
NY,2020,1,712.79
NY,2020,2,718.70
NY,2020,3,730.42
NY,2020,4,746.46
NY,2021,1,764.20
NY,2021,2,791.58
NY,2021,3,831.17
NY,2021,4,850.19
NY,2022,1,871.74
NY,2022,2,920.65
NY,2022,3,940.23
NY,2022,4,935.40
NY,2023,1,937.01
NY,2023,2,971.97
NY,2023,3,1004.68
NY,2023,4,1007.82
NY,2024,1,1017.89
NY,2024,2,1057.43
NY,2024,3,1078.12
NY,2024,4,1084.95
NY,2025,1,1093.97
NY,2025,2,1136.35
OH,1975,1,65.06
OH,1975,2,64.74
OH,1975,3,64.36
OH,1975,4,65.95
OH,1976,1,66.49
OH,1976,2,68.68
OH,1976,3,71.20
OH,1976,4,72.28
OH,1977,1,73.07
OH,1977,2,75.13
OH,1977,3,78.89
OH,1977,4,81.19
OH,1978,1,83.16
OH,1978,2,86.54
OH,1978,3,89.04
OH,1978,4,91.42
OH,1979,1,95.69
OH,1979,2,98.38
OH,1979,3,99.18
OH,1979,4,100.76
OH,1980,1,100.00
OH,1980,2,99.77
OH,1980,3,102.14
OH,1980,4,103.38
OH,1981,1,103.16
OH,1981,2,103.55
OH,1981,3,103.26
OH,1981,4,100.18
OH,1982,1,89.01
OH,1982,2,96.47
OH,1982,3,98.97
OH,1982,4,102.85
OH,1983,1,102.40
OH,1983,2,105.34
OH,1983,3,106.08
OH,1983,4,105.74
OH,1984,1,106.02
OH,1984,2,107.21
OH,1984,3,107.24
OH,1984,4,107.43
OH,1985,1,108.06
OH,1985,2,109.28
OH,1985,3,110.61
OH,1985,4,111.46
OH,1986,1,112.94
OH,1986,2,114.49
OH,1986,3,116.33
OH,1986,4,117.89
OH,1987,1,120.10
OH,1987,2,122.55
OH,1987,3,124.92
OH,1987,4,126.17
OH,1988,1,128.42
OH,1988,2,131.08
OH,1988,3,132.30
OH,1988,4,133.48
OH,1989,1,135.13
OH,1989,2,136.47
OH,1989,3,139.36
OH,1989,4,140.36
OH,1990,1,141.97
OH,1990,2,143.23
OH,1990,3,145.20
OH,1990,4,145.53
OH,1991,1,147.22
OH,1991,2,149.23
OH,1991,3,150.26
OH,1991,4,152.48
OH,1992,1,154.16
OH,1992,2,155.20
OH,1992,3,157.33
OH,1992,4,158.85
OH,1993,1,159.60
OH,1993,2,161.45
OH,1993,3,163.38
OH,1993,4,165.37
OH,1994,1,167.23
OH,1994,2,169.99
OH,1994,3,170.96
OH,1994,4,172.42
OH,1995,1,173.46
OH,1995,2,176.71
OH,1995,3,179.81
OH,1995,4,182.03
OH,1996,1,184.67
OH,1996,2,186.36
OH,1996,3,187.73
OH,1996,4,189.60
OH,1997,1,192.05
OH,1997,2,193.63
OH,1997,3,196.28
OH,1997,4,198.71
OH,1998,1,201.04
OH,1998,2,202.95
OH,1998,3,205.40
OH,1998,4,207.63
OH,1999,1,209.81
OH,1999,2,211.65
OH,1999,3,212.31
OH,1999,4,213.69
OH,2000,1,215.89
OH,2000,2,218.48
OH,2000,3,221.17
OH,2000,4,224.01
OH,2001,1,228.27
OH,2001,2,230.62
OH,2001,3,232.79
OH,2001,4,234.71
OH,2002,1,236.67
OH,2002,2,238.31
OH,2002,3,240.67
OH,2002,4,242.22
OH,2003,1,243.99
OH,2003,2,245.74
OH,2003,3,247.75
OH,2003,4,251.16
OH,2004,1,252.68
OH,2004,2,254.18
OH,2004,3,257.13
OH,2004,4,259.79
OH,2005,1,262.14
OH,2005,2,264.19
OH,2005,3,266.70
OH,2005,4,267.01
OH,2006,1,266.99
OH,2006,2,265.90
OH,2006,3,265.29
OH,2006,4,266.38
OH,2007,1,266.39
OH,2007,2,264.84
OH,2007,3,261.90
OH,2007,4,261.76
OH,2008,1,262.97
OH,2008,2,258.94
OH,2008,3,252.52
OH,2008,4,253.02
OH,2009,1,257.66
OH,2009,2,251.83
OH,2009,3,246.79
OH,2009,4,246.38
OH,2010,1,243.63
OH,2010,2,241.78
OH,2010,3,245.02
OH,2010,4,244.00
OH,2011,1,236.50
OH,2011,2,232.96
OH,2011,3,235.85
OH,2011,4,236.55
OH,2012,1,233.73
OH,2012,2,232.51
OH,2012,3,234.76
OH,2012,4,234.21
OH,2013,1,233.16
OH,2013,2,233.82
OH,2013,3,234.89
OH,2013,4,234.64
OH,2014,1,234.95
OH,2014,2,240.14
OH,2014,3,242.88
OH,2014,4,243.80
OH,2015,1,245.21
OH,2015,2,249.19
OH,2015,3,251.76
OH,2015,4,252.42
OH,2016,1,253.50
OH,2016,2,257.96
OH,2016,3,263.14
OH,2016,4,262.82
OH,2017,1,263.90
OH,2017,2,271.48
OH,2017,3,274.98
OH,2017,4,275.80
OH,2018,1,279.61
OH,2018,2,285.37
OH,2018,3,289.74
OH,2018,4,290.28
OH,2019,1,293.60
OH,2019,2,299.91
OH,2019,3,304.36
OH,2019,4,307.18
OH,2020,1,311.59
OH,2020,2,314.67
OH,2020,3,322.07
OH,2020,4,329.69
OH,2021,1,335.95
OH,2021,2,352.90
OH,2021,3,370.92
OH,2021,4,379.59
OH,2022,1,391.22
OH,2022,2,416.51
OH,2022,3,422.37
OH,2022,4,417.93
OH,2023,1,424.61
OH,2023,2,443.02
OH,2023,3,451.02
OH,2023,4,453.89
OH,2024,1,458.69
OH,2024,2,478.27
OH,2024,3,483.58
OH,2024,4,486.45
OH,2025,1,493.09
OH,2025,2,504.13
OK,1975,1,52.39
OK,1975,2,53.20
OK,1975,3,52.89
OK,1975,4,54.74
OK,1976,1,54.66
OK,1976,2,60.98
OK,1976,3,59.40
OK,1976,4,62.55
OK,1977,1,63.79
OK,1977,2,63.89
OK,1977,3,68.04
OK,1977,4,69.96
OK,1978,1,72.13
OK,1978,2,77.96
OK,1978,3,82.02
OK,1978,4,84.86
OK,1979,1,88.62
OK,1979,2,91.09
OK,1979,3,94.17
OK,1979,4,96.49
OK,1980,1,100.00
OK,1980,2,100.00
OK,1980,3,103.45
OK,1980,4,102.43
OK,1981,1,102.82
OK,1981,2,106.60
OK,1981,3,112.21
OK,1981,4,113.85
OK,1982,1,116.85
OK,1982,2,119.64
OK,1982,3,120.53
OK,1982,4,123.63
OK,1983,1,124.58
OK,1983,2,126.26
OK,1983,3,127.10
OK,1983,4,126.69
OK,1984,1,122.66
OK,1984,2,122.77
OK,1984,3,120.34
OK,1984,4,120.18
OK,1985,1,119.04
OK,1985,2,117.36
OK,1985,3,117.69
OK,1985,4,114.80
OK,1986,1,116.72
OK,1986,2,117.64
OK,1986,3,113.36
OK,1986,4,111.80
OK,1987,1,111.82
OK,1987,2,108.57
OK,1987,3,103.13
OK,1987,4,100.68
OK,1988,1,98.36
OK,1988,2,99.56
OK,1988,3,97.54
OK,1988,4,98.05
OK,1989,1,98.71
OK,1989,2,100.01
OK,1989,3,101.53
OK,1989,4,100.87
OK,1990,1,100.64
OK,1990,2,101.80
OK,1990,3,101.57
OK,1990,4,101.38
OK,1991,1,103.04
OK,1991,2,104.37
OK,1991,3,104.64
OK,1991,4,106.52
OK,1992,1,107.22
OK,1992,2,107.17
OK,1992,3,108.76
OK,1992,4,109.28
OK,1993,1,109.62
OK,1993,2,111.58
OK,1993,3,113.17
OK,1993,4,114.88
OK,1994,1,115.42
OK,1994,2,117.45
OK,1994,3,117.68
OK,1994,4,117.84
OK,1995,1,118.47
OK,1995,2,120.70
OK,1995,3,122.61
OK,1995,4,123.06
OK,1996,1,124.69
OK,1996,2,125.39
OK,1996,3,126.25
OK,1996,4,127.10
OK,1997,1,127.86
OK,1997,2,128.46
OK,1997,3,130.36
OK,1997,4,132.13
OK,1998,1,133.90
OK,1998,2,134.94
OK,1998,3,136.40
OK,1998,4,138.64
OK,1999,1,139.22
OK,1999,2,140.49
OK,1999,3,142.60
OK,1999,4,142.55
OK,2000,1,144.13
OK,2000,2,145.76
OK,2000,3,148.18
OK,2000,4,149.19
OK,2001,1,152.63
OK,2001,2,154.16
OK,2001,3,155.71
OK,2001,4,157.46
OK,2002,1,158.31
OK,2002,2,159.89
OK,2002,3,162.06
OK,2002,4,164.01
OK,2003,1,165.09
OK,2003,2,167.14
OK,2003,3,168.30
OK,2003,4,169.89
OK,2004,1,171.91
OK,2004,2,173.50
OK,2004,3,174.78
OK,2004,4,177.78
OK,2005,1,178.94
OK,2005,2,181.86
OK,2005,3,185.31
OK,2005,4,187.44
OK,2006,1,188.68
OK,2006,2,191.31
OK,2006,3,192.63
OK,2006,4,195.32
OK,2007,1,197.72
OK,2007,2,198.58
OK,2007,3,201.24
OK,2007,4,203.11
OK,2008,1,204.12
OK,2008,2,205.25
OK,2008,3,203.63
OK,2008,4,203.74
OK,2009,1,207.08
OK,2009,2,205.32
OK,2009,3,204.00
OK,2009,4,204.61
OK,2010,1,203.14
OK,2010,2,202.90
OK,2010,3,204.97
OK,2010,4,204.35
OK,2011,1,200.15
OK,2011,2,200.13
OK,2011,3,199.66
OK,2011,4,202.61
OK,2012,1,202.62
OK,2012,2,202.41
OK,2012,3,204.02
OK,2012,4,205.38
OK,2013,1,205.28
OK,2013,2,207.21
OK,2013,3,208.07
OK,2013,4,207.67
OK,2014,1,210.08
OK,2014,2,211.72
OK,2014,3,214.43
OK,2014,4,215.51
OK,2015,1,217.33
OK,2015,2,220.51
